
id,name,nomen,sex,parent
1487,OPPI1487 L. Oppius (10),Oppius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1105
1489,FLAM1489 -. Flaminius (1),Flaminius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,989
1492,VALE1492 L. Valerius (175) L. f. L. n. Flaccus,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1466
1494,ACIL1494 M'. Acilius (25) L. f. K. n. Balbus,Acilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3356
1495,"MUMM1495 L. Mummius (7a, 16.1195ff.) L. f. L. n. Achaicus",Mummius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1216
1499,ATIL1499 M. Atilius (22) (Serranus),Atilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1187
1500,LICI1500 P. Licinius (72) P. f. P. n. Crassus Dives Mucianus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1288
1503,HOST1503 A. Hostilius (17) Mancinus,Hostilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1275
1504,CORN1504 P. Cornelius (335) P. f. P. n. Scipio Africanus Aemilianus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1134
1504,CORN1504 P. Cornelius (335) P. f. P. n. Scipio Africanus Aemilianus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4201
1506,CORN1506 Cn. Cornelius (347) Cn. f. Cn. n. Scipio Hispanus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1090
1506,CORN1506 Cn. Cornelius (347) Cn. f. Cn. n. Scipio Hispanus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4806
1511,SCRI1511 L. Scribonius (18) Libo,Scribonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1141
1513,CORN1513 P. Cornelius (354) P. f. P. n. Scipio Nasica Serapio,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1396
1513,CORN1513 P. Cornelius (354) P. f. P. n. Scipio Nasica Serapio,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4228
1514,LICI1514 M. Licinius (22),Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1224
1515,MANL1515 L. Manlius (94) Vulso,Manlius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1100
1519,LIVI1519 C. Livius (14) M. f. M. n. Drusus,Livius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4755
1521,SEMP1521 C. Sempronius (91) Tuditanus,Sempronius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1092
1523,FANN1523 C. Fannius (7) M. f. (C.? n.),Fannius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3602
1524,LAEL1524 C. Laelius (3) C. f. C. n. Men. Sapiens,Laelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,992
1525,SEMP1525 Ti. Sempronius (54) Ti. f. P. n. Gracchus,Sempronius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1182
1525,SEMP1525 Ti. Sempronius (54) Ti. f. P. n. Gracchus,Sempronius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3946
1533,IUNI1533 M. Iunius (49) M. f. M. n. Brutus,Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1131
1534,IUNI1534 M. Iunius (22) (Silanus),Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4818
1537,TERE1537 A. Terentius (81) Varro,Terentius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1183
1542,MUMM1542 Sp. Mummius (13),Mummius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1216
1543,IUNI1543 D. Iunius (160) Silanus,Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4818
1544,CAEC1544 L. Caecilius (83) Q. f. L. n. Metellus Calvus,Caecilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,891
1544,CAEC1544 L. Caecilius (83) Q. f. L. n. Metellus Calvus,Caecilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,996
1545,FABI1545 Q. Fabius (115) Q. f. Q. n. Maximus Servilianus,Fabius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1291
1547,LICI1547 C. Licinius (52) Crassus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1354
1548,SEMP1548 C. Sempronius (92) C. f. C. n. Tuditanus,Sempronius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1521
1550,MARC1550 Q. Marcius (90) Rex,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4893
1551,POMP1551 Q. Pompeius (12) A. f.,Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4276
1552,SERV1552 Cn. Servilius (46) Cn. f. Cn. n. Caepio,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1291
1553,AEMI1553 M. Aemilius (83) M. f. M. n. Lepidus Porcina,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1067
1553,AEMI1553 M. Aemilius (83) M. f. M. n. Lepidus Porcina,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1471
1556,SERV1556 Q. Servilius (48) Cn. f. Cn. n. Caepio,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1291
1558,TREM1558 L. Tremellius (6) Cn. f. Cam. Scrofa,Tremellius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1412
1561,CALP1561 Cn. Calpurnius (73) Piso,Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1222
1561,CALP1561 Cn. Calpurnius (73) Piso,Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3344
1561,CALP1561 Cn. Calpurnius (73) Piso,Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4216
1563,POPI1563 M. Popillius (22) M. f. P. n. Laenas,Popillius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1283
1565,IUNI1565 D. Iunius (57) M. f. M. n. Brutus Callaicus,Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1131
1566,IUNI1566 D. Iunius (161) Silanus Manlianus,Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1384
1567,MUCI1567 P. Mucius (17) P. f. Q. n. Scaevola,Mucius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1288
1569,HOST1569 C. Hostilius (18) A. f. L. n. Mancinus,Hostilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1275
1572,ATIL1572 Sex. Atilius (69) M. f. Serranus,Atilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1187
1573,FURI1573 L. Furius (78) Philus,Furius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1323
1573,FURI1573 L. Furius (78) Philus,Furius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1332
1575,CALP1575 Q. Calpurnius (86) C. f. C. n. Piso,Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1222
1575,CALP1575 Q. Calpurnius (86) C. f. C. n. Piso,Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4216
1576,FULV1576 Ser. Fulvius (64) Q. f. Flaccus,Fulvius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1242
1581,FULV1581 C. Fulvius (53) Q. f. Cn. n. Flaccus,Fulvius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1194
1583,CASS1583 L. Cassius (72) Longinus Ravilla,Cassius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1304
1583,CASS1583 L. Cassius (72) Longinus Ravilla,Cassius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1439
1590,"POPI1590 P. Popillius (28, cf. 7, 22) C. f. P. n. Laenas",Popillius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1328
1594,FABI1594 Q. Fabius (110) Q. Aemiliani f. Q. n. Maximus Allobrogicus,Fabius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1422
1595,"MEMM1595 C. Memmius (5, 3)",Memmius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4894
1596,RUTI1596 P. Rutilius (34) P. f.  Rufus,Rutilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1397
1596,RUTI1596 P. Rutilius (34) P. f.  Rufus,Rutilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1456
1598,SEMP1598 C. Sempronius (47) Ti. f. P. n. Gracchus,Sempronius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1182
1598,SEMP1598 C. Sempronius (47) Ti. f. P. n. Gracchus,Sempronius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3946
1599,CLAU1599 Ap. Claudius (11) Pulcher,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1118
1599,CLAU1599 Ap. Claudius (11) Pulcher,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1452
1599,CLAU1599 Ap. Claudius (11) Pulcher,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4288
1600,PERP1600 M. Perperna (4) M. f. L. n.,Perperna,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1426
1601,POPI1601 C. Popillius (17) C. f. Laenas,Popillius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1328
1607,OCTA1607 M. Octavius (31),Octavius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1356
1613,MUCI1613 Q. Mucius (21) Q. f. Q. n. Scaevola 'Augur',Mucius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1289
1615,FABI1615 Q. Fabius (111) Q. Serviliani f. Q. n. Maximus Eburnus,Fabius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1545
1616,ANNI1616 T. Annius (78) T. f. T. n. Rufus,Annius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1404
1617,OCTA1617 Cn. Octavius (18) Cn. f. Cn. n.,Octavius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1356
1621,MARC1621 C. Marcius (62) Figulus,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1395
1622,AELI1622 Q. Aelius (155) Tro. Tubero,Aelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1429
1622,AELI1622 Q. Aelius (155) Tro. Tubero,Aelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4022
1623,PAPI1623 C. Papirius (33) C. f. Carbo,Papirius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1411
1624,FULV1624 M. Fulvius (58) M. f. Flaccus,Fulvius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1247
1626,AEMI1626 M. Aemilius (71) Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1180
1626,AEMI1626 M. Aemilius (71) Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1471
1627,AURE1627 L. Aurelius (180) L. f. L. n. Orestes,Aurelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1468
1629,SERV1629 Q. Servilius (49) Cn. f. Cn. n. Caepio,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1556
1630,"DOMI1630 Cn. Domitius (20, Supb. 3.349) Cn. f. Cn. n. Ahenobarbus",Domitius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1366
1631,"CORN1631 P. Cornelius (202a, Supb. 3.359f.) P. f. Lentulus",Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1362
1635,CAEC1635 Q. Caecilius (82) Q. f. Q. n. Metellus Balearicus,Caecilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1424
1636,QUIN1636 T. Quinctius (47) T. f. T.? n. Flamininus,Quinctius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1449
1637,LICI1637 M. Licinius (57) Crassus 'Agelastus',Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1321
1638,IUNI1638 M. Iunius (123) M. f. M. n. Pennus,Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1353
1639,OPIM1639 L. Opimius (4) Q. f. Q. n.,Opimius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1476
1642,IULI1642 Sex. Iulius (150) Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1265
1642,IULI1642 Sex. Iulius (150) Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1454
1643,MANI1643 P. Manilius (14) M'. or P. f. P. n.,Manilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1447
1643,MANI1643 P. Manilius (14) M'. or P. f. P. n.,Manilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1480
1643,MANI1643 P. Manilius (14) M'. or P. f. P. n.,Manilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4899
1648,AURE1648 L. Aurelius (99) Cotta,Aurelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1485
1649,CAEC1649 L. Caecilius (91) L. f. Q. n. Metellus Delmaticus,Caecilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1544
1650,ACIL1650 M'. Acilius (37) Glabrio,Acilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1270
1651,LIVI1651 M. Livius (17) C. f. M. n. Drusus,Livius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1519
1652,MARC1652 Cn. Marcius (45) Censorinus,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1475
1655,MARC1655 Q. Marcius (91) Q. f. Q. n. Rex,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1550
1656,PORC1656 M. Porcius (10) M. f. M. n. Pap. Cato,Porcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1433
1656,PORC1656 M. Porcius (10) M. f. M. n. Pap. Cato,Porcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4020
1657,SCRI1657 C. Scribonius (9) Curio,Scribonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1111
1660,"MARI1660 C. Marius (14, Supb. 6) C. f. C. n. Cor.",Marius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4271
1660,"MARI1660 C. Marius (14, Supb. 6) C. f. C. n. Cor.",Marius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4275
1662,SULP1662 C. Sulpicius (51) Ser. f. Ser. n. Galba,Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1417
1665,CAEC1665 L. Caecilius (93) Q. f. Q. n. Metellus Diadematus,Caecilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1424
1666,DECI1666 P. Decius (9) (P.? f.) Subolo,Decius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1405
1675,POMP1675 Sex. Pompeius (17),Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4900
1677,CAEC1677 M. Caecilius (77) Q. f. Q. n. Metellus,Caecilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1424
1679,LICI1679 L. Licinius (55) L. f. C. n. Crassus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4048
1680,ACIL1680 M'. Acilius (26) M'.? f. L. n. Balbus,Acilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1494
1682,PORC1682 C. Porcius (5) M. f. M. n. Pap. Cato,Porcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1433
1682,PORC1682 C. Porcius (5) M. f. M. n. Pap. Cato,Porcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4020
1689,PAPI1689 Cn. Papirius (37) C. f. Carbo,Papirius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1411
1692,MUCI1692 Q. Mucius (22) P. f. P. n. Scaevola 'Pontifex',Mucius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1567
1693,CAEC1693 Q. Caecilius (97) L. f. Q. n. Metellus Numidicus,Caecilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1544
1695,CORN1695 P. Cornelius (355) P. f. P. n. Scipio Nasica Serapio,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1513
1696,PAPI1696 M. Papirius (39) Carbo,Papirius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1411
1701,CAEC1701 C. Caecilius (84) Q. f. Q. n. Metellus Caprarius,Caecilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1424
1703,POST1703 Sp. Postumius (45) Albinus,Postumius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1420
1705,ANTO1705 M. Antonius (28) M. f. M. n.,Antonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1443
1712,CALP1712 L. Calpurnius (88) L. f. C. n. Piso Caesoninus,Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1483
1713,CALP1713 L. Calpurnius (97) Piso Frugi,Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1510
1714,"MEMM1714 L. Memmius (12, 13)",Memmius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4894
1715,CASS1715 L. Cassius (62) L. f. Longinus,Cassius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1583
1718,SULP1718 Ser. Sulpicius (59) Ser. f. Ser. n. Galba,Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1417
1727,SERG1727 M'. Sergius (17) M'. f.,Sergius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1464
1728,"POST1728 A. Postumius (33, cf. 32, 34) Albinus",Postumius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1420
1730,ATIL1730 C. Atilius (64) Cam. Serranus,Atilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1572
1731,LUTA1731 Q. Lutatius (7) Q. f. Catulus,Lutatius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4009
1731,LUTA1731 Q. Lutatius (7) Q. f. Catulus,Lutatius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4902
1732,CORN1732 Cn. Cornelius (321) Scipio,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1506
1740,ANNI1740 C. Annius (9) T. f. T. n. (Luscus),Annius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1616
1746,CORN1746 L. Cornelius (392) L. f. P. n. Sulla Felix ('Epaphroditus'),Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4281
1748,POPI1748 C. Popillius (19) Laenas,Popillius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1590
1749,AURE1749 L. Aurelius (181) L. f. L. n. Orestes,Aurelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1627
1753,CLAU1753 C. Claudius (302) Ap. f. C. n. Pulcher,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1452
1753,CLAU1753 C. Claudius (302) Ap. f. C. n. Pulcher,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4288
1755,SERV1755 Cn. Servilius (47) Caepio,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1552
1756,LIVI1756 M. Livius (18) M. f. C. n. Drusus,Livius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1651
1756,LIVI1756 M. Livius (18) M. f. C. n. Drusus,Livius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4293
1757,AQUI1757 M'. Aquillius (11) M'. f. M'. n.,Aquillius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1614
1757,AQUI1757 M'. Aquillius (11) M'. f. M'. n.,Aquillius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3618
1759,LICI1759 L. Licinius (103) Lucullus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1484
1762,CASS1762 L. Cassius (63) Longinus,Cassius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1583
1763,DOMI1763 Cn. Domitius (21) Cn. f. Cn. n. Ahenobarbus,Domitius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1630
1764,MARC1764 L. Marcius (75) Q. f. Q. n. Philippus,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4056
1764,MARC1764 L. Marcius (75) Q. f. Q. n. Philippus,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4787
1767,POMP1767 Cn. Pompeius (45) Sex. f. Cn. n. Strabo 'Menogenes',Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1675
1769,LUSI1769 C. Lusius (1) Ter.,Lusius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4098
1769,LUSI1769 C. Lusius (1) Ter.,Lusius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4099
1774,AURE1774 L. Aurelius (100) Cotta,Aurelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1648
1776,DIDI1776 T. Didius (5) T. f. Sex. n.,Didius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1557
1778,MARI1778 M. Marius (22) Cor.,Marius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4271
1778,MARI1778 M. Marius (22) Cor.,Marius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4275
1779,"SERV1779 C. Servilius (12, cf. 11) (Vatia)",Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2973
1779,"SERV1779 C. Servilius (12, cf. 11) (Vatia)",Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4054
1780,LICI1780 P. Licinius (61) M. f. P. n. Crassus (Dives),Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1637
1781,POMP1781 A. Pompeius (3),Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4903
1783,AEMI1783 M. Aemilius (137) Scaurus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1645
1787,CAEC1787 Q. Caecilius (95) Q. f. Q. n. Metellus Nepos,Caecilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1635
1788,LICI1788 L. Licinius (121) Murena,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1520
1791,CORN1791 L. Cornelius (138) P. f. L. n. Dolabella,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3383
1792,CORN1792 Cn. Cornelius (178) Cn. f. Cn. n. Lentulus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3363
1794,"CORN1794 L. Cornelius (193, cf. 195, Supb. 3.259) Ser. f. Lentulus",Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3098
1795,CALP1795 L. Calpurnius (89) Piso (Caesoninus),Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1712
1796,SERV1796 Q. Servilius (50) Caepio,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1629
1797,"CALP1797 Q. Calpurnius (17a, Supb. 3.229f.) Q. f. Piso",Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1575
1798,IULI1798 C. Iulius (135) L. f. Caesar Strabo Vopiscus,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3201
1798,IULI1798 C. Iulius (135) L. f. Caesar Strabo Vopiscus,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4009
1799,IULI1799 C. Iulius (130) C. f. L. n. Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4101
1799,IULI1799 C. Iulius (130) C. f. L. n. Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4307
1800,POST1800 L. Postumius (43) L. f. Sp. n. Albinus,Postumius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1406
1800,POST1800 L. Postumius (43) L. f. Sp. n. Albinus,Postumius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4669
1801,CASS1801 C. Cassius (57) L. f. Longinus,Cassius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1583
1802,VALE1802 L. Valerius (178) C.? f. L. n. Flaccus,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4886
1805,POMP1805 Q. Pompeius (39) Q. f. A.? n. Rufus,Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1551
1806,PORC1806 M. Porcius (12) Pap. Cato,Porcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3369
1807,CLAU1807 Ap. Claudius (296) Ap. f. C. n. Pulcher,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1452
1807,CLAU1807 Ap. Claudius (296) Ap. f. C. n. Pulcher,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4288
1811,APPU1811 C. Appuleius (21) Decianus,Appuleius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1666
1814,SERV1814 P. Servilius (93) C. f. M. n. Vatia Isauricus,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2973
1814,SERV1814 P. Servilius (93) C. f. M. n. Vatia Isauricus,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4054
1815,"VALE1815 L. Valerius (176, 177) L. f. L. n. Flaccus",Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1466
1815,"VALE1815 L. Valerius (176, 177) L. f. L. n. Flaccus",Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1492
1816,DOMI1816 L. Domitius (26) Cn. f. Cn. n. Ahenobarbus,Domitius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1630
1821,VALE1821 C. Valerius (168) C. f. L. n. Flaccus,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4886
1825,IULI1825 L. Iulius (142) L. f. Sex. n. Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3201
1825,IULI1825 L. Iulius (142) L. f. Sex. n. Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4009
1826,PERP1826 M. Perperna (5) M. f. M. n.,Perperna,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1600
1828,IULI1828 Sex. Iulius (151) C. f. L.? n. Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4101
1828,IULI1828 Sex. Iulius (151) C. f. L.? n. Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4307
1831,PORC1831 M. Porcius (11) Pap. Cato,Porcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1656
1831,PORC1831 M. Porcius (11) Pap. Cato,Porcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1682
1835,PAPI1835 C. Papirius (40) C. f. Carbo Arvina,Papirius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1623
1836,CORN1836 P. Cornelius (351) P. f. P. n. Scipio Nasica,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1695
1836,CORN1836 P. Cornelius (351) P. f. P. n. Scipio Nasica,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4029
1841,PORC1841 L. Porcius (7) M. f. M. n. Pap. Cato,Porcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3369
1842,SEXT1842 C. Sextius (21) Calvinus,Sextius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1634
1843,PAPI1843 Cn. Papirius (38) Cn. f. C. n. Carbo,Papirius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1689
