
id,name,nomen,sex,parent
4228,CORN4228  Cornelia (406),Cornelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,878
4228,CORN4228  Cornelia (406),Cornelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3945
4229,PORC4229  Porcia (29),Porcia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2241
4229,PORC4229  Porcia (29),Porcia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3883
4235,RUPI4235  Rupilia (12),Rupilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1591
4236,CORN4236  Cornelia (414),Cornelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1871
4236,CORN4236  Cornelia (414),Cornelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4359
4241,SULP4241  Sulpicia (A),Sulpicia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4240
4245,LIVI4245  Livia (34),Livia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1519
4246,POMP4246  Pomponia (28),Pomponia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,5000
4249,VALE4249  Valeria (390),Valeria,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2107
4249,VALE4249  Valeria (390),Valeria,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4191
4251,OCTA4251  Octavia (95) maior,Octavia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2104
4251,OCTA4251  Octavia (95) maior,Octavia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4252
4253,ANON4253  - (Kleopatra 28) Selene,-,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2392
4253,ANON4253  - (Kleopatra 28) Selene,-,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4722
4254,CLAU4254  Claudia (422) Marcella maior,Claudia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2396
4254,CLAU4254  Claudia (422) Marcella maior,Claudia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3909
4255,CLAU4255  Claudia (423) Marcella minor,Claudia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2396
4255,CLAU4255  Claudia (423) Marcella minor,Claudia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3909
4259,SERV4259  Servilia (103),Servilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3917
4259,SERV4259  Servilia (103),Servilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4289
4260,ATIL4260  Atilia (79),Atilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4263
4264,SERG4264  Sergia (A),Sergia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1998
4269,SEMP4269  Sempronia (103),Sempronia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1598
4269,SEMP4269  Sempronia (103),Sempronia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3863
4277,ANTI4277  Antistia (60),Antistia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1932
4277,ANTI4277  Antistia (60),Antistia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4278
4278,CALP4278  Calpurnia (125),Calpurnia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1663
4280,CORN4280  Cornelia (C),Cornelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4281
4282,VALE4282  Valeria (389),Valeria,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3971
4282,VALE4282  Valeria (389),Valeria,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4283
4284,CORN4284  Cornelia (448) Postuma,Cornelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1746
4284,CORN4284  Cornelia (448) Postuma,Cornelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4282
4289,HORT4289  Hortensia (16),Hortensia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1902
4292,VALE4292  Valeria (392),Valeria,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2107
4292,VALE4292  Valeria (392),Valeria,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4191
4295,MEMM4295  Memmia (38),Memmia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1898
4303,LUCI4303  Lucilia (34),Lucilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3207
4304,SERV4304  Servilia (104),Servilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2433
4304,SERV4304  Servilia (104),Servilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3973
