id,name,nomen,sexid,born,died
2543,CALP2543 Cn. Calpurnius (95) Cn. f. Cn. n. Piso Frugi,Calpurnius,1,-100,0
2544,TERE2544 -. (Terentius) (78) Varro,(Terentius),1,-100,25
2547,SERV2547 C. Servilius (39) C. f. Ter. Brocchus,Servilius,1,-100,25
2548,TEUT2548 C. Teutius  (1) C. f. Aem.,Teutius ,1,-100,25
2549,VULT2549 C. Vulteius (Vulteius) Capito,Vulteius,1,-100,-49
2550,CORN2550 L. Cornelius (70) P. f. Balbus ('Balbillus'),Cornelius,1,-79,0
2552,MAGI2552 N. Magius (9) Ani.,Magius,1,-100,25
2553,ASIN2553 C. Asinius (25) Cn. f. Arn. Pollio,Asinius,1,-76,4
2554,HORT2554 Q. Hortensius (8) Q. f. L. n. Hortalus,Hortensius,1,-100,-42
2555,ATTI2555 C. Attius (4) Paelignus,Attius,1,-100,25
2557,FLAM2557 -. Flaminius (8) Flamma,Flaminius,1,-100,25
2558,GALL2558 C. Gallonius (1),Gallonius,1,-100,25
2559,IULI2559 L. Iulius (144) L. f. L. n. Caesar,Iulius,1,-100,-46
2560,LUCR2560 Q. Lucretius (36) Vespillo,Lucretius,1,-100,0
2561,"MINU2561 -. Minucius (50, cf. 9)",Minucius,1,-100,25
2562,NASI2562 L. Nasidius (3),Nasidius,1,-100,25
2563,TULL2563 M. Tullius (30) M. f. M. n. Cor. Cicero,Tullius,1,-65,0
2564,VALE2564 C. Valerius (365) Aem. Triarius,Valerius,1,-100,25
2565,VIBI2565 -. Vibius (8) Curius,Vibius,1,-100,25
2566,VIBU2566 L. Vibullius (1) Rufus,Vibullius,1,-100,25
2567,MARC2567 Q. Marcius (83) L. f. Pap. Philippus,Marcius,1,-125,25
2568,RABI2568 C. Rabirius (Curtius) (6) C. f. Postumus,Rabirius (Curtius),1,-100,25
2570,"CLAU2570 M. Claudius (232, cf. 233) M. f. Marcellus Aeserninus",Claudius,1,-100,25
2571,CLAU2571 Ti. Claudius (254) Ti. f. Ap. n. Nero,Claudius,1,-89,-33
2572,CORN2572 P. Cornelius (232) Lentulus Marcellinus,Cornelius,1,-100,-48
2573,CORN2573 Q. Cornificius (8) Q. f. Mae.,Cornificius,1,-90,-42
2574,PLAE2574 C. Plaetorius (5),Plaetorius,1,-100,25
2575,CASS2575 L. Cassius (65) Longinus,Cassius,1,-100,25
2576,TITI2576 L.? Titius (13) L. f. Hispanus,Titius,1,-100,-46
2577,CLOD2577 A. Clodius (5),Clodius,1,-100,25
2578,PATI2578 Q. Patisius (1),Patisius,1,-100,-30
2579,PLOT2579 M. Plotius (not in RE),Plotius,1,-100,25
2580,POST2580 A.? Postumius (8) Albinus,Postumius,1,-100,25
2581,TERE2581 A. Terentius (91) Varro Murena,Terentius,1,-100,25
2582,TIBU2582 M. Tiburtius (1),Tiburtius,1,-100,25
2583,ACIL2583 M. Acilius (15) Caninus,Acilius,1,-100,25
2584,CALV2584 C. Calvisius (13) C. f. Clu. Sabinus,Calvisius,1,-100,25
2585,CANU2585 L. Canuleius (8),Canuleius,1,-100,25
2586,CASS2586 Q. Cassius (21),Cassius,1,-100,25
2587,POMP2587 M. Pomponius (11),Pomponius,1,-100,25
2588,STAI2588 L. Staius (2) Vol. Murcus,Staius,1,-100,-39
2589,TILL2589 Q. Tillius (4) Cimber,Tillius,1,-100,25
2591,CASS2591 L. Cassius (14),Cassius,1,-100,25
2593,"OPIM2593 M. Opimius (9, cf. 2)",Opimius,1,-100,25
2594,OTAC2594 -. Otacilius (9) Crassus,Otacilius,1,-100,25
2595,POMP2595 Cn. Pompeius (Theophanes 1) Theophanes,Pompeius,1,-100,25
2596,STAB2596 L. Staberius (2),Staberius,1,-100,25
2597,IULI2597 C. Iulius (132) C. f. C. n. Fab. Caesar Octavianus = C. Octavius C. f. Sca. Thurinus (or Caepias),Iulius,1,-63,14
2598,NONI2598 L. Nonius (14) L. f. T?. n. Vel. Asprenas,Nonius,1,-100,25
2600,IULI2600 Cn. Iulius (not in RE) L. f. (Caesar),Iulius,1,-100,25
2601,POMP2601 -. Pomponius (not in RE) M. f. Victor,Pomponius,1,-100,25
2602,SEXT2602 C. Sextilius (23) Rufus,Sextilius,1,-100,-25
2605,GALL2605 Q. Gallius (7),Gallius,1,-100,-43
2606,TETT2606 T. Tettius (5) T. f. Vel.,Tettius,1,-100,25
2608,CARR2608 C. Carrinas (2) C. f. Col. Qui.,Carrinas,1,-100,25
2609,"VOLC2609 L. Volcacius (9, 18) L. f. Tullus",Volcacius,1,-100,25
2610,GRAN2610 -. Granius (9) Fal. Petro,Granius,1,-100,-46
2611,TERE2611 M. Terentius (89) Varro Gibba,Terentius,1,-100,-42
2612,APPU2612 -. Appuleius (2),Appuleius,1,-100,25
2613,MINA2613 M. Minatius (3) Pom. Sabinus,Minatius,1,-100,25
2614,AVIE2614 C. Avienus (1),Avienus,1,-100,25
2615,FONT2615 A. Fonteius (5),Fonteius,1,-100,25
2617,TITI2617 -. Titius (cf. 13) L. f. Hispanus,Titius,1,-100,-46
2618,"AQUI2618 M. Aquinus (5, Aquinius 2)",Aquinus,1,-100,-30
2619,DIDI2619 C. Didius (2),Didius,1,-100,-45
2620,HOST2620 C. Hostilius (22) Saserna,Hostilius,1,-100,25
2621,HOST2621 P. Hostilius (24) Saserna,Hostilius,1,-100,25
2622,"OPPI2622 Sp.? Oppius (5, cf. 22)",Oppius,1,-100,25
2623,PUBL2623 M. Publicius (12),Publicius,1,-100,25
2625,ANON2625 Q. - (Aquila 8) Aquila,-,1,-100,25
2626,CISP2626 -. Cispius (6) Laevus,Cispius,1,-75,25
2627,CORN2627 P. Cornelius (45),Cornelius,1,-100,25
2628,DECI2628 C. Decimius (2),Decimius,1,-100,25
2629,LIVI2629 L. Livineius (3) L. f. Regulus,Livineius,1,-75,25
2630,MINU2630 C. Minucius (47) Reginus,Minucius,1,-100,25
2631,RUBR2631 M. Rubrius (13),Rubrius,1,-100,25
2632,TULL2632 Q. Tullius (32) Q. f. M. n. Cicero,Tullius,1,-66,-43
2633,POMP2633 A. Pompeius (26) Bithynicus,Pompeius,1,-100,-42
2634,TILL2634 L. Tillius (5) Cimber,Tillius,1,-100,-30
2635,AELI2635 L. Aelius (75) Aem. Lamia,Aelius,1,-100,25
2637,PONT2637 L. Pontius (17) Pap. Aquila,Pontius,1,-100,-43
2638,VENT2638 P. Ventidius (5) P. f. Fab. Bassus,Ventidius,1,-98,-37
2639,"APPU2639 M. Appuleius (13, cf. 14) Sex. f.",Appuleius,1,-100,0
2640,ANTI2640 C. Antistius (47) C. f. Vetus,Antistius,1,-100,-25
2641,"CURI2641 -. Curius (2, 8)",Curius,1,-100,25
2643,MARC2643 Q. Marcius (32),Marcius,1,-100,25
2644,AURE2644 -. Aurelius (2),Aurelius,1,-100,25
2645,BAEB2645 -. Baebius (5),Baebius,1,-100,-44
2647,HORA2647 -. Horatius (3),Horatius,1,-100,25
2648,LATI2648 -. Latinius (Latinus 2),Latinius,1,-100,25
2649,PETR2649 M. Petrucidius (Petrosidius 2) M. f. Vel.,Petrucidius,1,-100,25
2650,VENU2650 -. Venuleius (3),Venuleius,1,-100,25
2651,CAUC2651 P. Caucilius (not in RE),Caucilius,1,-100,25
2652,CLOD2652 -. Clodius (not in RE) Arquitius,Clodius,1,-100,25
2653,MUNA2653 L. Munatius (19) Flaccus,Munatius,1,-100,25
2654,VIBI2654 L. Vibius (14) Paciacus (or Pacciaecus),Vibius,1,-100,25
2655,CLOV2655 C. Cluvius or Clovius (4),Cluvius or Clovius,1,-100,25
2656,RUTI2656 M. Rutilius (5),Rutilius,1,-100,25
2659,ANNI2659 T. Annius (37) Cimber,Annius,1,-75,25
2661,"PUPI2661 M. Pupius (11, 12) M. f. M. n. Piso Frugi",Pupius,1,-100,25
2662,CEST2662 C. Cestius (3),Cestius,1,-75,-41
2663,CORN2663 L. Cornelius (107) Cinna,Cornelius,1,-125,-25
2664,"CORN2664 L. Cornelius (197, cf. 219) Lentulus",Cornelius,1,-75,25
2665,CUSI2665 M. Cusinius (1) M. f. Vel.,Cusinius,1,-100,25
2666,GALL2666 M. Gallius (5) Q. f.,Gallius,1,-100,25
2667,"ANON2667 P. - (RE 16.1792 (1), no. 4) Naso",-,1,-100,-41
2669,TURR2669 C. Turranius (4),Turranius,1,-75,-43
2670,"VEHI2670 M. Vehilius (1, RE 8A.1.581)",Vehilius,1,-75,25
2671,"TREB2671 L. Trebellius (4, cf. 5) (Fides)",Trebellius,1,-100,25
2673,CAEL2673 Q. Caelius (14),Caelius,1,-75,25
2674,CRIT2674 -. Critonius (1),Critonius,1,-75,25
2675,VARI2675 L. Varius (6) Cotyla,Varius,1,-75,25
2676,CAES2676 L. Caesetius (4) Flavus,Caesetius,1,-75,25
2677,CANN2677 Ti. Cannutius (3),Cannutius,1,-75,-43
2678,CARF2678 D. Carfulenus (1),Carfulenus,1,-100,-43
2679,DECI2679 L. Decidius (4) Saxa,Decidius,1,-75,-40
2680,EPID2680 C. Epidius (3) Marullus,Epidius,1,-75,25
2681,"HELV2681 C. Helvius (11, cf. 12) Fab. Cinna",Helvius,1,-75,-44
2684,HOST2684 L. Hostilius (23) Saserna,Hostilius,1,-100,25
2685,NONI2685 -. Nonius (13) Asprenas,Nonius,1,-75,25
2686,"SERV2686 -. (Servilius) (52, cf. 53) Casca",(Servilius),1,-75,-42
2687,FLAM2687 L. Flaminius (7) Chilo,Flaminius,1,-150,25
2689,CORN2689 -. Cornelius (104) Cinna,Cornelius,1,-75,25
2690,EGNA2690 L. Egnatuleius (2),Egnatuleius,1,-75,25
2691,RUTI2691 Q. Rutilius (11),Rutilius,1,-75,25
2692,TURU2692 D. Turullius (1),Turullius,1,-75,-30
2697,OCTA2697 M. Octavius (71) Ser. Marsus,Octavius,1,-75,-43
2699,DOMI2699 Cn. Domitius (23) L. f. Cn. n. Ahenobarbus,Domitius,1,-75,-31
2700,CUPI2700 C. Cupiennius (2),Cupiennius,1,-75,25
2701,CAES2701 -. Caesennius (6) Lento,Caesennius,1,-100,-41
2703,NUMI2703 -. (Numisius) (Nucula 1) Nucula,(Numisius),1,-75,25
2705,ANON2705 -. - (not in RE) Cafo,-,1,-75,25
2706,LICI2706 -. Licinius (10),Licinius,1,-100,25
2708,AQUI2708 M'. Aquillius (16) Crassus,Aquillius,1,-75,-41
2709,CAEC2709 M. Caecilius (45) Cornutus,Caecilius,1,-75,-43
2710,CEST2710 L. Cestius (4),Cestius,1,-75,25
2711,MARC2711 L. Marcius (48) L. f. C. n. Censorinus,Marcius,1,-89,0
2712,"MINU2712 -. Minucius (9, cf. 50) Rufus",Minucius,1,-75,-43
2713,NORB2713 C. Norbanus (9a) C. f. Flaccus,Norbanus,1,-85,0
2714,RUPI2714 P. Rupilius (10) Rex,Rupilius,1,-100,25
2715,VOLU2715 M. Volusius (4),Volusius,1,-75,25
2716,APPU2716 P. Appuleius (15),Appuleius,1,-100,25
2717,CORN2717 L. Cornificius (5) L. f.,Cornificius,1,-75,25
2718,SALV2718 -. Salvius (6),Salvius,1,-75,-43
2719,SERV2719 M. Servilius (21),Servilius,1,-75,25
2720,SERV2720 P. Servilius (53) Casca Longus,Servilius,1,-75,-42
2721,TITI2721 P. Titius (20),Titius,1,-75,25
2723,CASS2723 C. Cassius (80) Pol. Parmensis,Cassius,1,-75,-30
2724,"TITI2724 Sex. Titius (24, Extitius 1) Aem.",Titius,1,-75,25
2725,MANL2725 A. Manlius (72) Torquatus,Manlius,1,-75,0
2726,AEMI2726 P. (or Paullus) Aemilius (not in RE) P. f. Lepidus,Aemilius,1,-75,25
2727,LICI2727 P. Licinius (not in RE),Licinius,1,-75,25
2728,PATI2728 Q. Patiscus (1),Patiscus,1,-75,-30
2729,SEST2729 L. Sestius (3) P. f. L. n. Quirinalis Alb-,Sestius,1,-75,50
2730,CATI2730 C. Catius (13) Qui. Vestinus,Catius,1,-75,25
2731,HORA2731 Q. Horatius (10) Flaccus,Horatius,1,-65,-8
2732,POPI2732 C. Popillius (16) Laenas,Popillius,1,-75,25
2736,ANON2736 -. - (not in RE) Nerva,-,1,-75,25
2737,VOLU2737 -. Volumnius (12) Flaccus,Volumnius,1,-75,25
2739,CALP2739 L. Calpurnius (27) Bibulus,Calpurnius,1,-75,-32
2740,"CALP2740 L. Calpurnius (73a, Supb. 3.230) Piso",Calpurnius,1,-75,25
2741,CANI2741 P. Canidius (2) P. f.  Crassus,Canidius,1,-75,-30
2742,CASS2742 L. Cassius (15) L. f. Longinus,Cassius,1,-75,-42
2743,DECI2743 P. Decius (10),Decius,1,-100,25
2744,FLAV2744 C. Flavius (11) Hemicillus,Flavius,1,-75,-42
2747,IUNI2747 M. Iunius (172) M. f. D. n. Silanus,Iunius,1,-69,0
2749,LOLL2749 M. Lollius (11) Paullinus,Lollius,1,-75,-2
2750,MARI2750 Sex. Marius (27),Marius,1,-75,25
2751,PEDA2751 -. (Pedanius) (2) (P. f. P. n.) Aem. Costa,(Pedanius),1,-75,25
2752,PEDU2752 C. Peducaeus (1),Peducaeus,1,-75,-43
2754,PORC2754 M. Porcius (13) Pap. Cato,Porcius,1,-75,-42
2755,RUFR2755 -. Rufrenus (1),Rufrenus,1,-75,25
2757,TITI2757 C. Titius (9),Titius,1,-75,25
2758,VALE2758 M. Valerius (261) M. f. M. n. Messalla Corvinus,Valerius,1,-64,13
2760,CLOD2760 C. Clodius (8),Clodius,1,-75,25
2761,"FABI2761 -. Fabius (3, cf. 100)",Fabius,1,-75,25
2762,MARC2762 L. Marcius (64) Figulus,Marcius,1,-75,25
2763,SEXT2763 L. Sextilius (24) Rufus,Sextilius,1,-75,25
2765,VOLU2765 P. Volumnius (7) Eutrapelus,Volumnius,1,-75,25
2766,ALFE2766 P. Alfenus (8) P. f.  Ani. Varus,Alfenus,1,-75,25
2767,"COCC2767 C. Cocceius (3, Supb. 7.90) Balbus",Cocceius,1,-75,25
2768,VILL2768 -. Villius (4) L. f. Annalis,Villius,1,-75,-42
2769,CLOD2769 L.? Clodius (18) Bithynicus,Clodius,1,-75,-40
2770,HOST2770 -. Hostilius (7) Tullus,Hostilius,1,-75,25
2771,INST2771 M. Insteius (3),Insteius,1,-75,25
2773,PLAE2773 L. Plaetorius (15) Cestianus,Plaetorius,1,-75,25
2774,CORN2774 Q. Cornucius (8),Cornucius,1,-100,-46
2775,"LAEL2775 D. Laelius (14, cf. 6) D. f. Balbus",Laelius,1,-75,-42
2776,LURI2776 M. Lurius (1),Lurius,1,-75,25
2777,LABI2777 Q. Labienus (5) T. f. Parthicus,Labienus,1,-75,-39
2778,ANTI2778 Pacuvius Antistius (35) Labeo,Antistius,1,-75,-42
2781,"CORN2781 L.? Cornelius (219, cf. 217) Lentulus Cruscellio",Cornelius,1,-75,25
2782,FANN2782 -. Fannius (1) (Caepio?),Fannius,1,-75,25
2783,MANL2783 T. Manlius (64) T. f. Ser. Torquatus Sergia(nus),Manlius,1,-75,25
2786,PAQU2786 Q. Paquius (2) Rufus,Paquius,1,-75,25
2788,SALV2788 Q. Salvidienus (4) Rufus Salvius,Salvidienus,1,-75,-40
2790,TURI2790 M. Turius (not in RE),Turius,1,-75,25
2791,VENT2791 -. Ventidius (3),Ventidius,1,-75,-42
2792,CLOD2792 C. Clodius (3),Clodius,1,-75,25
2794,ANON2794 -. - (not in RE) Helix,-,1,-75,25
2795,PINA2795 L. Pinarius (24) Scarpus,Pinarius,1,-75,25
2796,ANON2796 L. - (Quinctilius 8) Varus,-,1,-75,25
2797,ROSC2797 -. Roscius (2),Roscius,1,-75,-42
2799,FALC2799 C. (or P.) Falcidius (3),Falcidius,1,-75,25
2800,BARB2800 M. Barbatius (1) Pollio,Barbatius,1,-75,25
2801,DECI2801 -. Decidius (3) Saxa,Decidius,1,-75,25
2802,GELL2802 L. Gellius (18) L. f. L. n. Poplicola,Gellius,1,-75,25
2803,PEDI2803 Q. Pedius (2),Pedius,1,-75,25
2804,ATEI2804 -. Ateius (2),Ateius,1,-75,25
2806,COCC2806 M. Cocceius (13) Pap. Nerva,Cocceius,1,-80,0
2807,FUFI2807 C. Fuficius (5) Fal. Fango,Fuficius,1,-75,-40
2808,VIPS2808 M. Vipsanius (2) L. f. Agrippa,Vipsanius,1,-64,-12
2809,FERI2809 M. Feridius (1),Feridius,1,-75,25
2810,DELL2810 Q. Dellius (1),Dellius,1,-75,25
2811,"MANI2811 -. Manius (1, 2)",Manius,1,-75,25
2813,CAEC2813 -. Caecina (4) Sab.,Caecina,1,-75,25
2814,CANI2814 C. Caninius (not in RE) Rebilus,Caninius,1,-75,25
2815,TISI2815 -. Tisienus (or Titisienus) (1) Gallus,Tisienus (or Titisienus),1,-75,25
2816,CORN2816 C. Cornelius (164) Cn. f. Gallus,Cornelius,1,-69,-26
2817,CURT2817 Q. Curtius (32) Salassus,Curtius,1,-75,-41
2819,CORN2819 L. Cornelius (69) L. f. Clu. Balbus,Cornelius,1,-100,-25
2821,CANI2821 L. Caninius (4) L. f. Pol. Gallus,Caninius,1,-79,25
2822,STAT2822 T. Statilius (34) T. f. Taurus,Statilius,1,-80,0
2823,SEMP2823 L. Sempronius (26) L. f. L. n. Fal. Atratinus,Sempronius,1,-73,7
2829,IULI2829 C. Iulius (Helenus 8) Helenus,Iulius,1,-75,25
2830,LIVI2830 C. Livius (not in RE),Livius,1,-75,25
2831,POMP2831 Cn.? Pompeius (Menecrates 15) Cn. lib. Menecrates,Pompeius,1,-75,25
2832,POMP2832 Cn.? Pompeius (Menodorus 1) Cn. lib. Menodorus,Pompeius,1,-75,-35
2834,TITI2834 M. Titius (18) L. f.,Titius,1,-69,0
2835,"SERV2835 P. Servilius (81, cf. 80) Rullus",Servilius,1,-75,25
2836,VELL2836 C. Velleius (2),Velleius,1,-100,-40
2840,SOSI2840 C. Sosius (2) C. f. T. n.,Sosius,1,-79,0
2841,POMP2841 -. Pompaedius (or Poppaedius)  (1) - f. Q. n. Ser. Silo,Pompaedius (or Poppaedius) ,1,-75,25
2843,IULI2843 C. Iulius (not in RE) Demetrius,Iulius,1,-75,25
2848,VIBI2848 -. Vibius (12) Maximus,Vibius,1,-75,25
2849,ATIU2849 M. Atius (not in RE) Balbus,Atius,1,-75,25
2850,MAEC2850 C. Maecenas (6) Pom.,Maecenas,1,-75,-8
2852,NASI2852 Q. Nasidius (4),Nasidius,1,-75,25
2853,POMP2853 Cn.? Pompeius (Apollophanes 10) Apollophanes,Pompeius,1,-75,25
2854,POMP2854 -. Pompeius (Demochares 7) Demochares Papias,Pompeius,1,-75,-36
2856,MACH2856 -. Machaeras (not in RE),Machaeras,1,-75,25
2857,OCCI2857  Occia (3),Occia,2,-39,19
2859,OPPI2859 M. Oppius (15) M. f.,Oppius,1,-75,-35
2860,LICI2860 M. Licinius (58) M. f. M. n. Crassus,Licinius,1,-75,-25
2861,FONT2861 C. Fonteius (20) C. f. Capito,Fonteius,1,-80,25
2863,COCC2863 L. Cocceius (12) Nerva,Cocceius,1,-75,25
2865,MARC2865 -. Marcius (not in RE),Marcius,1,-75,25
2867,CLAU2867 Ap. Claudius (298) C. f. Ap. n. Pulcher,Claudius,1,-75,0
2869,OPPI2869 M. Oppius (24) Capito,Oppius,1,-75,25
2870,FLAV2870 -. Flavius (94) Gallus,Flavius,1,-75,-36
2871,OFIL2871 -. Ofillius (Ofellius 2),Ofillius,1,-75,25
2872,CARI2872 P. (or T.) Carisius (1),Carisius,1,-75,25
2873,LAPR2873 Q. Lapronius (2),Lapronius,1,-75,25
2874,OPPI2874 -. Oppius (34) Statianus,Oppius,1,-75,-36
2875,PLIN2875 L. Plinius (4) L. f. Rufus,Plinius,1,-75,25
2880,TITI2880 -. Titinius (4),Titinius,1,-75,25
2881,MARI2881 T. Marius (30) C. f. Ste. Siculus,Marius,1,-75,25
2882,MIND2882 M. Mindius (5) M. f. Marcellus,Mindius,1,-75,25
2885,"PEDU2885 T. Peducaeus (3, 7a, Supb. 7.834)",Peducaeus,1,-75,25
2888,FUFI2888 -. Fufius (13) Geminus,Fufius,1,-75,25
2889,ANON2889 -. - (Hiero 19) Hiero,-,1,-75,25
2890,LOLL2890 L. Lollius (20) Palicanus,Lollius,1,-100,25
2892,CURI2892 -. Curius (3),Curius,1,-75,-35
2895,AEMI2895 L. Aemilius (82) L. f. M. n. Tro. Lepidus Paullus,Aemilius,1,-69,-13
2896,MEMM2896 C. Memmius (10) C. f. L. n.,Memmius,1,-75,25
2898,ASIN2898 Cn.? Asinius (2) Cn. f. Arn. Marrucinus,Asinius,1,-75,25
2903,HELV2903 M. Helvius (5),Helvius,1,-75,25
2905,AUTR2905 L. Autronius (6) P. f. L. n. Paetus,Autronius,1,-75,25
2906,FLAV2906 L. Flavius (18) -,Flavius,1,-75,25
2907,ACIL2907 M. Acilius (16) M'. f.  Glabrio,Acilius,1,-75,25
2908,LARO2908 Q. Laronius (2) Aem.,Laronius,1,-75,25
2909,ASEL2909 L. Asellius (not in RE),Asellius,1,-75,25
2910,ASEL2910 -. Asellius (not in RE) L. f.,Asellius,1,-75,25
2911,HERE2911 M. Herennius (13) M'. f. T. n. Fab. Picens,Herennius,1,-75,25
2912,"CORN2912 L. Cornelius (32, cf. 104) (Cinna)",Cornelius,1,-75,25
2913,VALE2913 M. Valerius (255) M. f. Messalla,Valerius,1,-80,-20
2914,VALE2914 Potitus Valerius (267) (M. f. M. n.?) Messalla,Valerius,1,-70,0
2915,"NONI2915 M.? Nonius (25-26, cf. 27) Balbus",Nonius,1,-75,25
2916,OPPI2916 Q. Oppius (21),Oppius,1,-75,25
2918,ARRU2918 L. Arruntius (7) L. f. L. n. Ter.,Arruntius,1,-75,0
2919,DIDI2919 Q. Didius (4),Didius,1,-75,25
2920,OCTA2920 M. Octavius (34),Octavius,1,-75,25
2921,BAEB2921 C. Baebius (12) T. f.,Baebius,1,-75,25
2923,PLAU2923 C. Plautius (36) Rufus,Plautius,1,-75,25
2924,TARI2924 L. Tarius (3) Rufus,Tarius,1,-75,25
2927,APPU2927 Sex. Appuleius (17) Sex. f.,Appuleius,1,-79,0
2929,IUNI2929 L. Iunius (165) M. f. D. n. Silanus,Iunius,1,-59,-12
2930,TERE2930 A. Terentius (92) A. f. Varro Murena,Terentius,1,-75,25
2931,AEMI2931 Q. Aemilius (79) M'. f. Lepidus,Aemilius,1,-75,0
2933,LICI2933 C. Licinius (44) Calvus Stilo,Licinius,1,-50,0
2934,MUCI2934 C. Mucius (14) Scaevola,Mucius,1,-50,0
2939,AEMI2939 L. Aemilius (14) L. f.,Aemilius,1,-250,-125
2940,AEMI2940 M.? Aemilius (18) M. f.,Aemilius,1,-350,-150
2941,APPU2941 C. Appuleius (31) M. f. Tappo,Appuleius,1,-100,50
2942,AELI2942 C. Aelius (149) Tubero,Aelius,1,-250,25
2943,"AELI2943 C. (or L.) Aelius (103, cf. 148, 149) Tubero",Aelius,1,-250,-216
2944,ATIL2944 P. Atilius (not in RE) L. f.,Atilius,1,-175,-50
2945,CAER2945 Q. Caerellius (2) M. f. Qui.,Caerellius,1,-75,25
2946,CORD2946 M'. Cordius (2) M'. f. Pap. Rufus,Cordius,1,-100,25
2947,CEST2947 C. Cestius (7) L. f. Pob. Epulo,Cestius,1,-50,-12
2948,CLAU2948 P. Claudius (27),Claudius,1,-450,-150
2949,CAEC2949 -. Caecilius (70) Metellus,Caecilius,1,-75,25
2951,"CALP2951 L. (Calpurnius) (98?, Supb. 3.231) Piso Caesoninus",(Calpurnius),1,-125,-25
2952,"CLAU2952 P. Claudius (306, Clodius 49) P. f. Ap. n. Pulcher",Claudius,1,-100,25
2953,CAEC2953 L. Caecina (not in RE) L. f.,Caecina,1,-100,100
2954,CANI2954 C. Caninius (Supb. 3.232) C. f.,Caninius,1,-125,-25
2955,FRUT2955 M. Fruticius (1) M. f. Pob.,Fruticius,1,-100,50
2956,GENU2956 -. Genucius (16) Cipus,Genucius,1,-450,-150
2957,DOMI2957 -. Domitius (40) Calvinus,Domitius,1,-350,-50
2958,FURI2958 L. Furius (55) L. f. Ouf. Crassipes,Furius,1,-100,25
2959,FABI2959 Q. Fabius (92) Labeo,Fabius,1,-175,-50
2960,FABI2960 -. Fabius (144) Senator,Fabius,1,-150,50
2961,CORN2961 -. Cornelius (163) Gallus,Cornelius,1,-100,50
2963,IULI2963 L. Iulius (362) Mocilla,Iulius,1,-75,-25
2965,LIVI2965 L. Livius (25) Ocella or Pella,Livius,1,-75,-25
2967,MANL2967 A. (Manlius) (cf. 74) Torquatus,(Manlius),1,-250,-50
2968,SANQ2968 Q. Sanquinius (3) Q. f. Ste.,Sanquinius,1,-100,50
2969,SEXT2969 P. Sextius (9),Sextius,1,-125,-25
2970,PLAU2970 M. Plautius (22) Hypsaeus,Plautius,1,-150,-22
2971,SULP2971 C. Sulpicius (52) Galba,Sulpicius,1,-100,25
2972,SEMP2972 C. Sempronius (79) Rufus,Sempronius,1,-100,-25
2973,SERV2973 C. Servilius (91) M. f. M. n. Vatia,Servilius,1,-159,-95
2976,SEXT2976 P. Sextilius (not in RE),Sextilius,1,-250,-100
2977,TEDE2977 P. Tedetius (1) L. f. Pol.,Tedetius,1,-100,25
2978,"UTTI2978 -. Uttiedius (Tedius 1, RE 5A.1.106-7) L. f. Afer",Uttiedius,1,-75,-29
2979,AMPU2979 M. Ampudius (1) N. f. Aem.,Ampudius,1,-100,50
2980,ATTI2980 P. Attius (6) P. f. Col. Qui.,Attius,1,-75,25
2981,TITI2981 L. Titius (15),Titius,1,-100,25
2985,BARR2985 P. Barronius (1) Barba,Barronius,1,-100,25
2986,CINC2986 C. Cincius (1),Cincius,1,-250,-150
2987,COND2987 P. Condetius (1) Volus. f.,Condetius,1,-350,-150
2988,MENA2988 P. Menates (1) P. f.,Menates,1,-200,-50
2989,MIND2989 M. Mindius (1) L. f.,Mindius,1,-350,-150
2990,OCTA2990 Cn.? Octavius (3) Cn. f.,Octavius,1,-150,50
2991,CLOE2991 Q. Cloelius (4) M. f. Qui.,Cloelius,1,-75,25
2992,POMP2992 -. Pompeius (?) Rufus,Pompeius,1,-550,25
2993,POST2993 -. Postumius (?) A. f.,Postumius,1,-150,50
2994,ANON2994 L. -s (not in RE) L. f. Flaccus,#NAME?,1,-550,25
2996,AEBU2996 -. Aebutius (2),Aebutius,1,-100,0
2997,COEL2997 Q. Coelius (20) Pap. Latiniensis,Coelius,1,-100,0
2998,APPU2998 -. Appuleius (not in RE),Appuleius,1,-525,25
2999,FALC2999 C. Falcidius (2),Falcidius,1,-100,0
3000,FABI3000 -. Fabius (2),Fabius,1,-100,0
3001,FURI3001 C. Furius (11),Furius,1,-225,-100
3003,CICE3003 -. Cicereius (not in RE),Cicereius,1,-525,25
3004,FURI3004 -. Furius (not in RE),Furius,1,-525,25
3005,CREP3005 -. Crepereius (not in RE),Crepereius,1,-525,25
3006,LICI3006 -. Licinius (3),Licinius,1,-100,0
3007,LUCI3007 M. Lucilius (12),Lucilius,1,-100,0
3008,IUNI3008 T. Iunius (32) L. f.,Iunius,1,-125,-25
3010,GLIT3010 -. Glitius (not in RE),Glitius,1,-525,25
3011,HOST3011 -. Hostilius (not in RE),Hostilius,1,-500,-50
3012,IUNI3012 -. Iunius (not in RE),Iunius,1,-300,-100
3013,LICI3013 -. Licinius (RE 12.2394),Licinius,1,-525,25
3014,PAPI3014 -. Papius (2),Papius,1,-175,-75
3015,MEMM3015 L. Memmius (15) C. f. Gal.,Memmius,1,-75,25
3016,PAPI3016 L. Papirius (18),Papirius,1,-275,-50
3017,PAPI3017 Q. Papirius (24),Papirius,1,-225,-100
3018,OCTA3018 M. Octavius (32) Cn. f.,Octavius,1,-150,-25
3019,PAPI3019 -. Papirius (not in RE),Papirius,1,-100,25
